CV_ID,Date,Plate.x,Bucket#.x,sal.treat.x,TA.treat.x,SA.mm2,SA.mm2.SE,SA.mm2.1,date.numb,notes.x,SA.start,grow.ratio,grow.perc,dps,mm2.diff.start,pixel ratio_original,pixels measured,pixel ratio_MEDIAN,pixel ratio_SE,Diff_time,Diff_growth,incr_growth,tare boat (mg),shell+gut+boat (mg),boat+gut (mg),post muff,post muff.2,gut.wt,shell.wt,orgC.shell.wt,%oc.ic.shell,code,CI,bucket,med.ta,med.S,med.pH,rank.ig,prob.ig,net_growth,rank.ng,prob.ng
512,7/25/2022,11,3,amb,1000,98.16760223,45259.66807,98.16,2459786,NA,98.16,1,100,0,0,14.2043,1394.294088,14.2032,0.030806547,NA,NA,NA,59.1483,269.2539,63.3266,262.3306,NA,4.1783,265.0756,2.745,1.035553631,0,0.015762673,3,874.7295903,34.125,7.95,,,0.00760223,,
527,7/25/2022,11,3,amb,1000,98.63863871,45476.83701,98.631,2459786,NA,98.631,1,100,0,0,14.2043,1400.984313,14.2032,0.030806547,NA,NA,NA,48.4064,271.564,53.2095,263.2362,NA,4.8031,266.7609,3.5247,1.321295587,0,0.018005262,3,874.7295903,34.125,7.95,,,0.007638708,,
528,7/25/2022,11,3,amb,1000,98.82165288,45561.21475,98.814,2459786,NA,98.814,1,100,0,0,14.2043,1403.5837,14.2032,0.030806547,NA,NA,NA,66.0648,289.2384,69.9933,281.9327,NA,3.9285,285.3099,3.3772,1.183695343,0,0.013769238,3,874.7295903,34.125,7.95,,,0.007652881,,
524,7/25/2022,11,3,amb,1000,99.23868518,45753.48535,99.231,2459786,NA,99.231,1,100,0,0,14.2043,1409.506893,14.2032,0.030806547,NA,NA,NA,57.3542,247.578,61.5491,240.6052,NA,4.1949,243.3831,2.7779,1.141369306,0,0.01723579,3,874.7295903,34.125,7.95,,,0.007685177,,
510,7/25/2022,11,3,amb,1000,102.6439489,47323.46467,102.636,2459786,NA,102.636,1,100,0,0,14.2043,1457.872535,14.2032,0.030806547,NA,NA,NA,50.478,208.7425,53.1655,202.6806,NA,2.6875,206.055,3.3744,1.637621024,0,0.013042634,3,874.7295903,34.125,7.95,,,0.007948885,,
516,7/25/2022,11,3,amb,1000,105.11214,48461.4115,105.104,2459786,NA,105.104,1,100,0,0,14.2043,1492.928747,14.2032,0.030806547,NA,NA,NA,75.1242,380.9618,79.2839,370.6653,NA,4.1597,376.8021,6.1368,1.628653343,0,0.011039482,3,874.7295903,34.125,7.95,,,0.008140025,,
502,7/25/2022,11,3,amb,1000,109.4544763,50463.4233,109.446,2459786,NA,109.446,1,100,0,0,14.2043,1554.603818,14.2032,0.030806547,NA,NA,NA,65.6841,338.0316,71.8655,327.9309,NA,6.1814,331.8502,3.9193,1.181044941,0,0.018627079,3,874.7295903,34.125,7.95,,,0.008476301,,
521,7/25/2022,11,3,amb,1000,118.2171549,54503.41119,118.208,2459786,NA,118.208,1,100,0,0,14.2043,1679.061894,14.2032,0.030806547,NA,NA,NA,59.5944,349.4283,66.521,337.9769,NA,6.9266,342.5017,4.5248,1.321102932,0,0.020223549,3,874.7295903,34.125,7.95,,,0.009154895,,
519,7/25/2022,11,3,amb,1000,119.2332336,54971.86905,119.224,2459786,NA,119.224,1,100,0,0,14.2043,1693.493463,14.2032,0.030806547,NA,NA,NA,69.797,366.8898,75.952,356.9582,NA,6.155,360.7348,3.7766,1.046918678,0,0.017062396,3,874.7295903,34.125,7.95,,,0.009233581,,
515,7/25/2022,11,3,amb,1000,121.4884082,56011.60571,121.479,2459786,NA,121.479,1,100,0,0,14.2043,1725.52416,14.2032,0.030806547,NA,NA,NA,68.1422,341.8207,73.3245,331.8317,NA,5.1823,336.6384,4.8067,1.427852556,0,0.015394263,3,874.7295903,34.125,7.95,,,0.009408225,,
522,7/25/2022,11,3,amb,1000,121.5684144,56048.49216,121.559,2459786,NA,121.559,1,100,0,0,14.2043,1726.660504,14.2032,0.030806547,NA,NA,NA,59.6925,380.8757,64.4096,371.8133,NA,4.7171,376.1586,4.3453,1.15517763,0,0.012540189,3,874.7295903,34.125,7.95,,,0.009414421,,
494,7/25/2022,11,3,amb,1000,122.4704843,56464.38683,122.461,2459786,NA,122.461,1,100,0,0,14.2043,1739.472782,14.2032,0.030806547,NA,NA,NA,59.7955,346.3431,67.2804,335.2692,NA,7.4849,338.8582,3.589,1.059145094,0,0.02208859,3,874.7295903,34.125,7.95,,,0.009484278,,
532,7/25/2022,11,3,amb,1000,125.0076808,57634.14822,124.998,2459786,NA,124.998,1,100,0,0,14.2043,1775.509091,14.2032,0.030806547,NA,NA,NA,58.6353,392.5947,65.1951,381.4685,NA,6.5598,386.0349,4.5664,1.18289823,0,0.016992764,3,874.7295903,34.125,7.95,,,0.009680762,,
531,7/25/2022,11,3,amb,1000,125.0426835,57650.28604,125.033,2459786,NA,125.033,1,100,0,0,14.2043,1776.006242,14.2032,0.030806547,NA,NA,NA,52.5375,358.9107,57.4471,349.2745,NA,4.9096,354.0011,4.7266,1.335193591,0,0.013868883,3,874.7295903,34.125,7.95,,,0.009683473,,
503,7/25/2022,11,3,amb,1000,125.4837176,57853.62256,125.474,2459786,NA,125.474,1,100,0,0,14.2043,1782.270338,14.2032,0.030806547,NA,NA,NA,72.3666,334.9623,77.3088,325.8349,NA,4.9422,330.0201,4.1852,1.268165181,0,0.014975451,3,874.7295903,34.125,7.95,,,0.009717627,,
534,7/25/2022,11,3,amb,1000,125.8157433,58006.70131,125.806,2459786,NA,125.806,1,100,0,0,14.2043,1786.986166,14.2032,0.030806547,NA,NA,NA,65.3105,378.2911,71.3611,367.4615,NA,6.0506,372.2405,4.779,1.283847405,0,0.016254545,3,874.7295903,34.125,7.95,,,0.00974334,,
523,7/25/2022,11,3,amb,1000,132.4282554,61055.36599,132.418,2459786,NA,132.418,1,100,0,0,14.2043,1880.904997,14.2032,0.030806547,NA,NA,NA,58.533,291.8774,65.1672,282.28,NA,6.6342,285.2432,2.9632,1.038832828,0,0.023258048,3,874.7295903,34.125,7.95,,,0.010255421,,
511,7/25/2022,11,3,amb,1000,143.6601252,66233.7618,143.649,2459786,NA,143.649,1,100,0,0,14.2043,2040.433491,14.2032,0.030806547,NA,NA,NA,66.1419,416.2166,71.9161,405.4476,NA,5.7742,410.4424,4.9948,1.216930804,0,0.014068235,3,874.7295903,34.125,7.95,,,0.011125232,,
501,7/25/2022,11,3,amb,1000,147.3234089,67922.6999,147.312,2459786,NA,147.312,1,100,0,0,14.2043,2092.463842,14.2032,0.030806547,NA,NA,NA,61.2507,431.9849,67.647,420.0233,NA,6.3963,425.5886,5.5653,1.307671305,0,0.015029303,3,874.7295903,34.125,7.95,,,0.011408922,,
504,7/25/2022,11,3,amb,1000,160.612438,74049.53842,160.6,2459786,NA,160.6,1,100,0,0,14.2043,2281.21058,14.2032,0.030806547,NA,NA,NA,57.8988,417.8526,64.4475,406.6797,NA,6.5487,411.3039,4.6242,1.12427818,0,0.015921804,3,874.7295903,34.125,7.95,,,0.012438042,,
492,7/25/2022,11,3,amb,1000,167.8589992,77390.52818,167.846,2459786,NA,167.846,1,100,0,0,14.2043,2384.134938,14.2032,0.030806547,NA,NA,NA,59.0291,373.6418,65.7736,361.9443,NA,6.7445,366.8973,4.953,1.349969051,0,0.018382528,3,874.7295903,34.125,7.95,,,0.012999226,,
520,7/25/2022,11,3,amb,1000,168.850076,77847.45902,168.837,2459786,NA,168.837,1,100,0,0,14.2043,2398.211399,14.2032,0.030806547,NA,NA,NA,57.3151,460.3989,64.6066,447.4731,NA,7.2915,453.1074,5.6343,1.243480023,0,0.016092211,3,874.7295903,34.125,7.95,,,0.013075976,,
526,7/25/2022,11,3,amb,1000,179.4919001,82753.81729,179.478,2459786,NA,179.478,1,100,0,0,14.2043,2549.359355,14.2032,0.030806547,NA,NA,NA,62.7103,637.204,73.9779,616.6273,NA,11.2676,625.9364,9.3091,1.487227776,0,0.01800119,3,874.7295903,34.125,7.95,,,0.013900093,,
525,7/25/2022,11,3,amb,1000,181.2870391,83581.4569,181.273,2459786,NA,181.273,1,100,0,0,14.2043,2574.856074,14.2032,0.030806547,NA,NA,NA,63.2156,591.5393,72.0602,575.7587,NA,8.8446,582.6947,6.936,1.190331747,0,0.015178789,3,874.7295903,34.125,7.95,,,0.014039111,,
536,7/25/2022,11,3,amb,1000,193.0889531,89022.66862,193.074,2459786,NA,193.074,1,100,0,0,14.2043,2742.481018,14.2032,0.030806547,NA,NA,NA,61.9738,737.6579,71.9975,716.6025,NA,10.0237,727.6342,11.0317,1.516105208,0,0.013775741,3,874.7295903,34.125,7.95,,,0.014953067,,
496,7/25/2022,11,3,amb,1000,197.336282,90980.87778,197.321,2459786,NA,197.321,1,100,0,0,14.2043,2802.80668,14.2032,0.030806547,NA,NA,NA,68.3941,531.2537,78.1271,514.7722,NA,9.733,521.5207,6.7485,1.294004246,0,0.01866273,3,874.7295903,34.125,7.95,,,0.015281986,,
493,7/25/2022,11,3,amb,1000,200.3795177,92383.94593,200.364,2459786,NA,200.364,1,100,0,0,14.2043,2846.030365,14.2032,0.030806547,NA,NA,NA,66.5697,520.5482,74.8571,504.7078,NA,8.2874,512.2608,7.553,1.474444267,0,0.016178087,3,874.7295903,34.125,7.95,,,0.015517658,,
505,7/25/2022,11,3,amb,1000,210.0052631,96821.84635,209.989,2459786,NA,209.989,1,100,0,0,14.2043,2982.746753,14.2032,0.030806547,NA,NA,NA,51.8721,658.3594,64.1516,637.5026,NA,12.2795,646.0799,8.5773,1.327591216,0,0.019006163,3,874.7295903,34.125,7.95,,,0.016263089,,
538,7/25/2022,11,3,amb,1000,219.6470098,101267.1241,219.63,2459786,NA,219.63,1,100,0,0,14.2043,3119.690409,14.2032,0.030806547,NA,NA,NA,61.1693,608.2561,70.8307,587.9783,NA,9.6614,598.5947,10.6164,1.773553959,0,0.016140136,3,874.7295903,34.125,7.95,,,0.017009758,,
509,7/25/2022,11,3,amb,1000,331.3166576,152751.8408,331.291,2459786,NA,331.291,1,100,0,0,14.2043,4705.756751,14.2032,0.030806547,NA,NA,NA,60.8553,1014.5565,76.9429,981.2145,NA,16.0876,998.4689,17.2544,1.728085872,0,0.016112269,3,874.7295903,34.125,7.95,,,0.025657605,,
492,8/1/2022,11,3,amb,1000,137.0834706,23539.20424,137.073,2459793,NA,167.846,0.816659319,81.66593187,7,-30.773,14.4014,1974.043102,14.4003,0.08386193,7,-30.77552859,-4.396504084,59.0291,373.6418,65.7736,361.9443,NA,6.7445,366.8973,4.953,1.349969051,0,0.018382528,3,874.7295903,34.125,7.95,1,0.022222222,-30.76252936,1,0.022222222
496,8/1/2022,11,3,amb,1000,173.5522562,29801.41942,173.539,2459793,NA,197.321,0.879475575,87.94755753,7,-23.782,14.4014,2499.204555,14.4003,0.08386193,7,-23.78402581,-3.397717973,68.3941,531.2537,78.1271,514.7722,NA,9.733,521.5207,6.7485,1.294004246,0,0.01866273,3,874.7295903,34.125,7.95,2,0.044444444,-23.76874382,2,0.044444444
493,8/1/2022,11,3,amb,1000,180.1437596,30933.2754,180.13,2459793,NA,200.364,0.899013795,89.90137949,7,-20.234,14.4014,2594.124182,14.4003,0.08386193,7,-20.23575801,-2.890822573,66.5697,520.5482,74.8571,504.7078,NA,8.2874,512.2608,7.553,1.474444267,0,0.016178087,3,874.7295903,34.125,7.95,3,0.066666667,-20.22024036,3,0.066666667
494,8/1/2022,11,3,amb,1000,106.4831333,18284.68605,106.475,2459793,NA,122.461,0.869460481,86.94604813,7,-15.986,14.4014,1533.389065,14.4003,0.08386193,7,-15.98735094,-2.283907277,59.7955,346.3431,67.2804,335.2692,NA,7.4849,338.8582,3.589,1.059145094,0,0.02208859,3,874.7295903,34.125,7.95,4,0.088888889,-15.97786666,4,0.088888889
512,8/1/2022,11,3,amb,1000,86.06257359,14778.18214,86.056,2459793,NA,98.16,0.876691117,87.66911165,7,-12.104,14.4014,1239.326878,14.4003,0.08386193,7,-12.10502865,-1.729289806,59.1483,269.2539,63.3266,262.3306,NA,4.1783,265.0756,2.745,1.035553631,0,0.015762673,3,874.7295903,34.125,7.95,5,0.111111111,-12.09742641,5,0.111111111
495,8/1/2022,11,3,amb,1000,75.84979352,13024.50086,75.844,2459793,NA,83.772,0.905362174,90.53621735,7,-7.928,14.4014,1092.259782,14.4003,0.08386193,7,-7.9286944,-1.132670629,70.1574,276.8406,73.4286,270.3816,NA,3.2712,273.5694,3.1878,1.165261904,0,0.011957478,3,874.7295903,34.125,7.95,6,0.133333333,-7.922206482,6,0.133333333
507,8/1/2022,11,3,amb,1000,84.92448666,14582.75624,84.918,2459793,NA,92.634,0.91670445,91.67044498,7,-7.716,14.4014,1222.938085,14.4003,0.08386193,7,-7.7166876,-1.102383943,58.0193,234.977,61.8731,228.8085,NA,3.8538,231.1232,2.3147,1.001500498,0,0.016674224,3,874.7295903,34.125,7.95,7,0.155555556,-7.709513343,7,0.155555556
505,8/1/2022,11,3,amb,1000,202.4884664,34770.18304,202.473,2459793,NA,209.989,0.964207649,96.4207649,7,-7.516,14.4014,2915.894662,14.4003,0.08386193,7,-7.516796723,-1.073828103,51.8721,658.3594,64.1516,637.5026,NA,12.2795,646.0799,8.5773,1.327591216,0,0.019006163,3,874.7295903,34.125,7.95,8,0.177777778,-7.500533635,8,0.177777778
498,8/1/2022,11,3,amb,1000,70.70440051,12140.96285,70.699,2459793,NA,77.284,0.914794783,91.47947829,7,-6.585,14.4014,1018.164579,14.4003,0.08386193,7,-6.585584934,-0.940797848,57.1968,195.377,60.1989,190.1236,NA,3.0021,192.3749,2.2513,1.170267015,0,0.015605466,3,874.7295903,34.125,7.95,9,0.2,-6.579599494,9,0.2
497,8/1/2022,11,3,amb,1000,84.32644098,14480.06319,84.32,2459793,NA,89.169,0.945620115,94.56201146,7,-4.849,14.4014,1214.326048,14.4003,0.08386193,7,-4.849464925,-0.692780704,50.1845,242.0024,54.3392,235.2491,NA,4.1547,237.8477,2.5986,1.092547878,0,0.017467901,3,874.7295903,34.125,7.95,10,0.222222222,-4.842559023,10,0.222222222
506,8/1/2022,11,3,amb,1000,83.0973471,14269.01008,83.091,2459793,NA,87.925,0.945021325,94.5021325,7,-4.834,14.4014,1196.626727,14.4003,0.08386193,7,-4.83446246,-0.690637494,53.7149,202.7128,56.1079,197.7233,NA,2.393,200.3198,2.5965,1.296177412,0,0.011945899,3,874.7295903,34.125,7.95,11,0.244444444,-4.827652903,11,0.244444444
522,8/1/2022,11,3,amb,1000,121.2632623,20822.64684,121.254,2459793,NA,121.559,0.99749093,99.74909303,7,-0.305,14.4014,1746.227356,14.4003,0.08386193,7,-0.305152155,-0.043593165,59.6925,380.8757,64.4096,371.8133,NA,4.7171,376.1586,4.3453,1.15517763,0,0.012540189,3,874.7295903,34.125,7.95,12,0.266666667,-0.295737735,12,0.266666667
513,8/1/2022,11,3,amb,1000,61.92873021,10634.05399,61.924,2459793,NA,62.162,0.996171294,99.61712944,7,-0.238,14.4014,891.7922936,14.4003,0.08386193,7,-0.238084074,-0.034012011,80.5022,201.6758,82.3686,197.6588,NA,1.8664,199.8094,2.1506,1.076325738,0,0.009340902,3,874.7295903,34.125,7.95,13,0.288888889,-0.233269793,13,0.288888889
519,8/1/2022,11,3,amb,1000,119.8261525,20575.87442,119.817,2459793,NA,119.224,1.004973831,100.4973831,7,0.593,14.4014,1725.532544,14.4003,0.08386193,7,0.592918916,0.084702702,69.797,366.8898,75.952,356.9582,NA,6.155,360.7348,3.7766,1.046918678,0,0.017062396,3,874.7295903,34.125,7.95,14,0.311111111,0.602152497,14,0.311111111
502,8/1/2022,11,3,amb,1000,111.1604906,19087.85559,111.152,2459793,NA,109.446,1.015587596,101.5587596,7,1.706,14.4014,1600.744413,14.4003,0.08386193,7,1.7060143,0.243716329,65.6841,338.0316,71.8655,327.9309,NA,6.1814,331.8502,3.9193,1.181044941,0,0.018627079,3,874.7295903,34.125,7.95,15,0.333333333,1.714490601,15,0.333333333
515,8/1/2022,11,3,amb,1000,123.2934173,21171.25368,123.284,2459793,NA,121.479,1.014858535,101.4858535,7,1.805,14.4014,1775.462198,14.4003,0.08386193,7,1.805009107,0.257858444,68.1422,341.8207,73.3245,331.8317,NA,5.1823,336.6384,4.8067,1.427852556,0,0.015394263,3,874.7295903,34.125,7.95,16,0.355555556,1.814417332,16,0.355555556
508,8/1/2022,11,3,amb,1000,94.66023029,16254.52349,94.653,2459793,NA,92.619,1.021960937,102.1960937,7,2.034,14.4014,1363.135714,14.4003,0.08386193,7,2.034057192,0.290579599,52.1489,260.0084,55.754,253.2022,NA,3.6051,256.4033,3.2011,1.248462871,0,0.014060271,3,874.7295903,34.125,7.95,17,0.377777778,2.041230287,17,0.377777778
509,8/1/2022,11,3,amb,1000,334.0415146,57359.73417,334.016,2459793,NA,331.291,1.008225397,100.8225397,7,2.725,14.4014,4810.298022,14.4003,0.08386193,7,2.724856974,0.389265282,60.8553,1014.5565,76.9429,981.2145,NA,16.0876,998.4689,17.2544,1.728085872,0,0.016112269,3,874.7295903,34.125,7.95,18,0.4,2.75051458,18,0.4
503,8/1/2022,11,3,amb,1000,128.6498265,22091.02619,128.64,2459793,NA,125.474,1.025232319,102.5232319,7,3.166,14.4014,1852.596096,14.4003,0.08386193,7,3.166108835,0.452301262,72.3666,334.9623,77.3088,325.8349,NA,4.9422,330.0201,4.1852,1.268165181,0,0.014975451,3,874.7295903,34.125,7.95,19,0.422222222,3.175826462,19,0.422222222
499,8/1/2022,11,3,amb,1000,86.80062996,14904.91703,86.794,2459793,NA,83.435,1.040258884,104.0258884,7,3.359,14.4014,1249.955112,14.4003,0.08386193,7,3.359168141,0.479881163,65.7228,269.8531,70.1201,262.514,NA,4.3973,265.4558,2.9418,1.108207091,0,0.016565093,3,874.7295903,34.125,7.95,20,0.444444444,3.365629959,20,0.444444444
504,8/1/2022,11,3,amb,1000,166.1356897,28527.88825,166.123,2459793,NA,160.6,1.034389788,103.4389788,7,5.523,14.4014,2392.403772,14.4003,0.08386193,7,5.523251645,0.789035949,57.8988,417.8526,64.4475,406.6797,NA,6.5487,411.3039,4.6242,1.12427818,0,0.015921804,3,874.7295903,34.125,7.95,21,0.466666667,5.535689687,21,0.466666667
520,8/1/2022,11,3,amb,1000,174.6903431,29996.84532,174.677,2459793,NA,168.837,1.034589575,103.4589575,7,5.84,14.4014,2515.593348,14.4003,0.08386193,7,5.840267128,0.834323875,57.3151,460.3989,64.6066,447.4731,NA,7.2915,453.1074,5.6343,1.243480023,0,0.016092211,3,874.7295903,34.125,7.95,22,0.488888889,5.853343104,22,0.488888889
510,8/1/2022,11,3,amb,1000,108.7353054,18671.41639,108.727,2459793,NA,102.636,1.059345649,105.9345649,7,6.091,14.4014,1565.821018,14.4003,0.08386193,7,6.091356477,0.870193782,50.478,208.7425,53.1655,202.6806,NA,2.6875,206.055,3.3744,1.637621024,0,0.013042634,3,874.7295903,34.125,7.95,23,0.511111111,6.099305362,23,0.511111111
533,8/1/2022,11,3,amb,1000,76.54384653,13143.67975,76.538,2459793,NA,70.345,1.088037529,108.8037529,7,6.193,14.4014,1102.254353,14.4003,0.08386193,7,6.193398498,0.884771214,50.8327,198.3044,53.9701,192.8109,NA,3.1374,195.167,2.3561,1.207222532,0,0.016075464,3,874.7295903,34.125,7.95,24,0.533333333,6.198846531,24,0.533333333
500,8/1/2022,11,3,amb,1000,80.68616293,13854.97507,80.68,2459793,NA,74.147,1.088108757,108.8108757,7,6.533,14.4014,1161.904952,14.4003,0.08386193,7,6.53342044,0.933345777,73.907,205.9371,76.4238,201.3222,NA,2.5168,203.4203,2.0981,1.031411319,0,0.012372413,3,874.7295903,34.125,7.95,25,0.555555556,6.539162927,25,0.555555556
511,8/1/2022,11,3,amb,1000,150.8025185,25894.96215,150.791,2459793,NA,143.649,1.049718411,104.9718411,7,7.142,14.4014,2171.601507,14.4003,0.08386193,7,7.142393285,1.020341898,66.1419,416.2166,71.9161,405.4476,NA,5.7742,410.4424,4.9948,1.216930804,0,0.014068235,3,874.7295903,34.125,7.95,26,0.577777778,7.153518517,26,0.577777778
516,8/1/2022,11,3,amb,1000,112.3375805,19289.97886,112.329,2459793,NA,105.104,1.068741437,106.8741437,7,7.225,14.4014,1617.694861,14.4003,0.08386193,7,7.225440484,1.032205783,75.1242,380.9618,79.2839,370.6653,NA,4.1597,376.8021,6.1368,1.628653343,0,0.011039482,3,874.7295903,34.125,7.95,27,0.6,7.233580509,27,0.6
527,8/1/2022,11,3,amb,1000,106.1561084,18228.53116,106.148,2459793,NA,98.631,1.076213361,107.6213361,7,7.517,14.4014,1528.679807,14.4003,0.08386193,7,7.517469651,1.073924236,48.4064,271.564,53.2095,263.2362,NA,4.8031,266.7609,3.5247,1.321295587,0,0.018005262,3,874.7295903,34.125,7.95,28,0.622222222,7.525108359,28,0.622222222
501,8/1/2022,11,3,amb,1000,154.8578283,26591.31718,154.846,2459793,NA,147.312,1.051143152,105.1143152,7,7.534,14.4014,2229.999184,14.4003,0.08386193,7,7.534419346,1.076345621,61.2507,431.9849,67.647,420.0233,NA,6.3963,425.5886,5.5653,1.307671305,0,0.015029303,3,874.7295903,34.125,7.95,29,0.644444444,7.545828267,29,0.644444444
525,8/1/2022,11,3,amb,1000,190.2025279,32660.51064,190.188,2459793,NA,181.273,1.049179966,104.9179966,7,8.915,14.4014,2738.973463,14.4003,0.08386193,7,8.915488836,1.273641262,63.2156,591.5393,72.0602,575.7587,NA,8.8446,582.6947,6.936,1.190331747,0,0.015178789,3,874.7295903,34.125,7.95,30,0.666666667,8.929527947,30,0.666666667
528,8/1/2022,11,3,amb,1000,108.2582689,18589.50237,108.25,2459793,NA,98.814,1.095492542,109.5492542,7,9.436,14.4014,1558.95155,14.4003,0.08386193,7,9.436616044,1.348088006,66.0648,289.2384,69.9933,281.9327,NA,3.9285,285.3099,3.3772,1.183695343,0,0.013769238,3,874.7295903,34.125,7.95,31,0.688888889,9.444268925,31,0.688888889
535,8/1/2022,11,3,amb,1000,93.35313045,16030.07564,93.346,2459793,NA,83.494,1.117996503,111.7996503,7,9.852,14.4014,1344.313084,14.4003,0.08386193,7,9.852664061,1.407523437,49.2424,191.9678,52.4233,186.3319,NA,3.1809,188.7869,2.455,1.300408026,0,0.016849156,3,874.7295903,34.125,7.95,32,0.711111111,9.859130449,32,0.711111111
521,8/1/2022,11,3,amb,1000,128.3368026,22037.27548,128.327,2459793,NA,118.208,1.085603343,108.5603343,7,10.119,14.4014,1848.088458,14.4003,0.08386193,7,10.11964766,1.445663951,59.5944,349.4283,66.521,337.9769,NA,6.9266,342.5017,4.5248,1.321102932,0,0.020223549,3,874.7295903,34.125,7.95,33,0.733333333,10.12880255,33,0.733333333
526,8/1/2022,11,3,amb,1000,190.1595247,32653.12636,190.145,2459793,NA,179.478,1.059433468,105.9433468,7,10.667,14.4014,2738.354203,14.4003,0.08386193,7,10.66762457,1.523946367,62.7103,637.204,73.9779,616.6273,NA,11.2676,625.9364,9.3091,1.487227776,0,0.01800119,3,874.7295903,34.125,7.95,34,0.755555556,10.68152466,34,0.755555556
539,8/1/2022,11,3,amb,1000,71.52446314,12281.7794,71.519,2459793,NA,60.135,1.189307392,118.9307392,7,11.384,14.4014,1029.973727,14.4003,0.08386193,7,11.38480585,1.626400835,68.4839,197.0723,70.3204,193.874,NA,1.8365,195.2358,1.3618,0.697515517,0,0.009406574,3,874.7295903,34.125,7.95,35,0.777777778,11.38946314,35,0.777777778
532,8/1/2022,11,3,amb,1000,136.5004261,23439.0871,136.49,2459793,NA,124.998,1.091937471,109.1937471,7,11.492,14.4014,1965.647086,14.4003,0.08386193,7,11.49274534,1.641820763,58.6353,392.5947,65.1951,381.4685,NA,6.5598,386.0349,4.5664,1.18289823,0,0.016992764,3,874.7295903,34.125,7.95,36,0.8,11.5024261,36,0.8
534,8/1/2022,11,3,amb,1000,139.8616828,24016.26324,139.851,2459793,NA,125.806,1.111640144,111.1640144,7,14.045,14.4014,2014.050191,14.4003,0.08386193,7,14.0459395,2.006562786,65.3105,378.2911,71.3611,367.4615,NA,6.0506,372.2405,4.779,1.283847405,0,0.016254545,3,874.7295903,34.125,7.95,37,0.822222222,14.05568284,37,0.822222222
531,8/1/2022,11,3,amb,1000,140.1217027,24060.9124,140.111,2459793,NA,125.033,1.120592164,112.0592164,7,15.078,14.4014,2017.794555,14.4003,0.08386193,7,15.07901923,2.154145604,52.5375,358.9107,57.4471,349.2745,NA,4.9096,354.0011,4.7266,1.335193591,0,0.013868883,3,874.7295903,34.125,7.95,38,0.844444444,15.0887027,38,0.844444444
529,8/1/2022,11,3,amb,1000,113.5766752,19502.74924,113.568,2459793,NA,97.744,1.16189229,116.189229,7,15.824,14.4014,1635.538195,14.4003,0.08386193,7,15.82510514,2.260729306,51.8925,244.3212,56.3122,235.4617,NA,4.4197,239.9015,4.4398,1.850676215,0,0.018422978,3,874.7295903,34.125,7.95,39,0.866666667,15.83267515,39,0.866666667
518,8/1/2022,11,3,amb,1000,107.4912103,18457.78738,107.483,2459793,NA,91.588,1.173548937,117.3548937,7,15.895,14.4014,1547.905676,14.4003,0.08386193,7,15.89611709,2.27087387,73.1793,273.1734,76.5969,266.8895,NA,3.4176,269.7558,2.8663,1.062553613,0,0.012669236,3,874.7295903,34.125,7.95,40,0.888888889,15.90321034,40,0.888888889
524,8/1/2022,11,3,amb,1000,116.1468715,19944.08893,116.138,2459793,NA,99.231,1.170380224,117.0380224,7,16.907,14.4014,1672.549793,14.4003,0.08386193,7,16.90818629,2.415455184,57.3542,247.578,61.5491,240.6052,NA,4.1949,243.3831,2.7779,1.141369306,0,0.01723579,3,874.7295903,34.125,7.95,41,0.911111111,16.91587147,41,0.911111111
536,8/1/2022,11,3,amb,1000,210.7300959,36185.3894,210.714,2459793,NA,193.074,1.091363933,109.1363933,7,17.64,14.4014,3034.5766,14.4003,0.08386193,7,17.64114281,2.520163258,61.9738,737.6579,71.9975,716.6025,NA,10.0237,727.6342,11.0317,1.516105208,0,0.013775741,3,874.7295903,34.125,7.95,42,0.933333333,17.65609587,42,0.933333333
523,8/1/2022,11,3,amb,1000,151.096541,25945.45003,151.085,2459793,NA,132.418,1.140970261,114.0970261,7,18.667,14.4014,2175.835519,14.4003,0.08386193,7,18.66828555,2.666897936,58.533,291.8774,65.1672,282.28,NA,6.6342,285.2432,2.9632,1.038832828,0,0.023258048,3,874.7295903,34.125,7.95,43,0.955555556,18.67854097,43,0.955555556
